,Aggregator,Amount,Crop,Date,Market_Real,Price,Quantity_Real,Av_Rate,Total_Quantity,Deviation,Max_Deviation,STD,D/Av,D/STD,Deviation_Factor,STD/Av,Flag,Compute
675,4712,1577.0,4,2017-11-04,4,19.0,83.0,15.0202183885,10028.0,3.97978161149,11.0202183885,5.30426234409,0.264961634282,0.750298788657,0.198800393242,0.353141492813,5,1
676,4712,1548.0,4,2017-11-04,4,18.0,86.0,15.0202183885,10028.0,2.97978161149,11.0202183885,5.30426234409,0.198384706162,0.561771160284,0.111446806563,0.353141492813,5,1
677,4712,1720.0,4,2017-11-04,4,20.0,86.0,15.0202183885,10028.0,4.97978161149,11.0202183885,5.30426234409,0.331538562402,0.93882641703,0.311257160647,0.353141492813,5,1
678,4786,10166.0,4,2017-11-04,4,26.0,391.0,15.0202183885,10028.0,10.9797816115,11.0202183885,5.30426234409,0.731000131122,2.06999218727,1.51316456032,0.353141492813,5,1
679,4786,3700.0,4,2017-11-04,4,25.0,148.0,15.0202183885,10028.0,9.97978161149,11.0202183885,5.30426234409,0.664423203002,1.8814645589,1.25008870856,0.353141492813,5,1
680,4786,10608.0,4,2017-11-04,4,26.0,408.0,15.0202183885,10028.0,10.9797816115,11.0202183885,5.30426234409,0.731000131122,2.06999218727,1.51316456032,0.353141492813,5,1
681,4786,4550.0,4,2017-11-04,4,25.0,182.0,15.0202183885,10028.0,9.97978161149,11.0202183885,5.30426234409,0.664423203002,1.8814645589,1.25008870856,0.353141492813,5,1
682,4786,1320.0,4,2017-11-04,4,24.0,55.0,15.0202183885,10028.0,8.97978161149,11.0202183885,5.30426234409,0.597846274882,1.69293693052,1.01211603752,0.353141492813,5,1
683,4786,1804.0,4,2017-11-04,4,22.0,82.0,15.0202183885,10028.0,6.97978161149,11.0202183885,5.30426234409,0.464692418642,1.31588167378,0.611480237634,0.353141492813,5,1
684,4789,1500.0,4,2017-11-04,4,15.0,100.0,15.0202183885,10028.0,0.0202183885122,11.0202183885,5.30426234409,0.00134607819868,0.00381172483572,5.13087970073e-06,0.353141492813,5,1
685,4789,2400.0,4,2017-11-04,4,16.0,150.0,15.0202183885,10028.0,0.979781611488,11.0202183885,5.30426234409,0.0652308499214,0.184715903537,0.0120491753817,0.353141492813,5,1
686,4789,2160.0,4,2017-11-04,4,18.0,120.0,15.0202183885,10028.0,2.97978161149,11.0202183885,5.30426234409,0.198384706162,0.561771160284,0.111446806563,0.353141492813,5,1
687,4789,1664.0,4,2017-11-04,4,16.0,104.0,15.0202183885,10028.0,0.979781611488,11.0202183885,5.30426234409,0.0652308499214,0.184715903537,0.0120491753817,0.353141492813,5,1
688,4789,1819.0,4,2017-11-04,4,17.0,107.0,15.0202183885,10028.0,1.97978161149,11.0202183885,5.30426234409,0.131807778041,0.37324353191,0.0491964006095,0.353141492813,5,1
689,4789,1332.0,4,2017-11-04,4,18.0,74.0,15.0202183885,10028.0,2.97978161149,11.0202183885,5.30426234409,0.198384706162,0.561771160284,0.111446806563,0.353141492813,5,1
690,4790,240.0,4,2017-11-04,4,4.0,60.0,15.0202183885,10028.0,11.0202183885,11.0202183885,5.30426234409,0.73369228752,2.07761563694,1.52433056925,0.353141492813,5,1
691,4528,2745.0,5,2017-11-04,4,15.0,183.0,18.2099983821,3090.5,3.20999838214,3.79000161786,2.32081254355,0.176276697822,1.3831355708,0.243814571059,0.127447158141,5,1
692,4711,2728.0,5,2017-11-04,4,22.0,124.0,18.2099983821,3090.5,3.79000161786,3.79000161786,2.32081254355,0.208127509862,1.6330494371,0.339882512824,0.127447158141,5,1
693,4711,1914.0,5,2017-11-04,4,22.0,87.0,18.2099983821,3090.5,3.79000161786,3.79000161786,2.32081254355,0.208127509862,1.6330494371,0.339882512824,0.127447158141,5,1
694,4712,1035.0,5,2017-11-04,4,15.0,69.0,18.2099983821,3090.5,3.20999838214,3.79000161786,2.32081254355,0.176276697822,1.3831355708,0.243814571059,0.127447158141,5,1
695,4789,4420.0,5,2017-11-04,4,17.0,260.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
696,4789,1920.0,5,2017-11-04,4,16.0,120.0,18.2099983821,3090.5,2.20999838214,3.79000161786,2.32081254355,0.12136181101,0.95225199824,0.115567027044,0.127447158141,5,1
697,4789,2380.0,5,2017-11-04,4,17.0,140.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
698,4789,3200.0,5,2017-11-04,4,16.0,200.0,18.2099983821,3090.5,2.20999838214,3.79000161786,2.32081254355,0.12136181101,0.95225199824,0.115567027044,0.127447158141,5,1
699,4789,1020.0,5,2017-11-04,4,17.0,60.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
700,4789,1768.0,5,2017-11-04,4,17.0,104.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
701,4789,3570.0,5,2017-11-04,4,17.0,210.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
702,4789,4250.0,5,2017-11-04,4,17.0,250.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
703,4789,2550.0,5,2017-11-04,4,17.0,150.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
704,4789,640.0,5,2017-11-04,4,16.0,40.0,18.2099983821,3090.5,2.20999838214,3.79000161786,2.32081254355,0.12136181101,0.95225199824,0.115567027044,0.127447158141,5,1
705,4856,2898.0,5,2017-11-04,4,21.0,138.0,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
706,4856,748.0,5,2017-11-04,4,22.0,34.0,18.2099983821,3090.5,3.79000161786,3.79000161786,2.32081254355,0.208127509862,1.6330494371,0.339882512824,0.127447158141,5,1
707,4856,442.0,5,2017-11-04,4,17.0,26.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
708,4856,1265.0,5,2017-11-04,4,22.0,57.5,18.2099983821,3090.5,3.79000161786,3.79000161786,2.32081254355,0.208127509862,1.6330494371,0.339882512824,0.127447158141,5,1
709,4856,990.0,5,2017-11-04,4,22.0,45.0,18.2099983821,3090.5,3.79000161786,3.79000161786,2.32081254355,0.208127509862,1.6330494371,0.339882512824,0.127447158141,5,1
710,4856,1596.0,5,2017-11-04,4,21.0,76.0,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
711,4856,1197.0,5,2017-11-04,4,21.0,57.0,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
712,4856,609.0,5,2017-11-04,4,21.0,29.0,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
713,4856,2257.5,5,2017-11-04,4,21.0,107.5,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
714,4856,1197.0,5,2017-11-04,4,21.0,57.0,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
715,4856,1522.5,5,2017-11-04,4,17.5,87.0,18.2099983821,3090.5,0.709998382139,3.79000161786,2.32081254355,0.0389894807918,0.305926639405,0.0119279208308,0.127447158141,5,1
716,4856,1310.0,5,2017-11-04,4,20.0,65.5,18.2099983821,3090.5,1.79000161786,3.79000161786,2.32081254355,0.098297736238,0.771282291986,0.0758153033026,0.127447158141,5,1
717,4856,945.0,5,2017-11-04,4,21.0,45.0,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
718,4856,2074.0,5,2017-11-04,4,17.0,122.0,18.2099983821,3090.5,1.20999838214,3.79000161786,2.32081254355,0.0664469241977,0.521368425683,0.0346433282605,0.127447158141,5,1
719,4856,3087.0,5,2017-11-04,4,21.0,147.0,18.2099983821,3090.5,2.79000161786,3.79000161786,2.32081254355,0.15321262305,1.20216586454,0.184186985447,0.127447158141,5,1
720,4130,2500.0,4,2017-11-04,7,20.0,125.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
721,4130,5830.0,4,2017-11-04,7,22.0,265.0,20.2108194113,2514.0,1.7891805887,1.7891805887,0.614161215329,0.0885258807321,2.9132099912,0.257894480229,0.0303877444467,1,1
722,4130,5500.0,4,2017-11-04,7,20.0,275.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
723,4130,3520.0,4,2017-11-04,7,20.0,176.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
724,4130,5760.0,4,2017-11-04,7,20.0,288.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
725,4130,5560.0,4,2017-11-04,7,20.0,278.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
726,4130,3600.0,4,2017-11-04,7,20.0,180.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
727,4130,3100.0,4,2017-11-04,7,20.0,155.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
728,4130,3840.0,4,2017-11-04,7,20.0,192.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
729,4130,3300.0,4,2017-11-04,7,20.0,165.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
730,4130,3280.0,4,2017-11-04,7,20.0,164.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
731,4130,3700.0,4,2017-11-04,7,20.0,185.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
732,4130,1320.0,4,2017-11-04,7,20.0,66.0,20.2108194113,2514.0,0.210819411297,1.7891805887,0.614161215329,0.0104310175162,0.343263960724,0.003580592387,0.0303877444467,1,1
733,4005,4123.0,5,2017-11-04,7,19.0,217.0,19.0,217.0,0.0,0.0,0.0,0.0,,,0.0,1,1
734,4008,5810.0,3,2017-11-04,8,14.0,415.0,14.5482791587,2092.0,0.5482791587,1.5482791587,1.14237931507,0.0376868736652,0.479944928506,0.0180876238869,0.0785233292963,5,1
735,4008,2338.0,3,2017-11-04,8,14.0,167.0,14.5482791587,2092.0,0.5482791587,1.5482791587,1.14237931507,0.0376868736652,0.479944928506,0.0180876238869,0.0785233292963,5,1
736,4008,4606.0,3,2017-11-04,8,14.0,329.0,14.5482791587,2092.0,0.5482791587,1.5482791587,1.14237931507,0.0376868736652,0.479944928506,0.0180876238869,0.0785233292963,5,1
737,4008,3042.0,3,2017-11-04,8,13.0,234.0,14.5482791587,2092.0,1.5482791587,1.5482791587,1.14237931507,0.106423525546,1.35531091842,0.14423696615,0.0785233292963,5,1
738,4008,1898.0,3,2017-11-04,8,13.0,146.0,14.5482791587,2092.0,1.5482791587,1.5482791587,1.14237931507,0.106423525546,1.35531091842,0.14423696615,0.0785233292963,5,1
739,4008,1125.0,3,2017-11-04,8,15.0,75.0,14.5482791587,2092.0,0.4517208413,1.5482791587,1.14237931507,0.0310497782159,0.395421061411,0.0122777362587,0.0785233292963,5,1
740,4489,4960.0,3,2017-11-04,8,16.0,310.0,14.5482791587,2092.0,1.4517208413,1.5482791587,1.14237931507,0.0997864300969,1.27078705133,0.126807303265,0.0785233292963,5,1
741,4489,6656.0,3,2017-11-04,8,16.0,416.0,14.5482791587,2092.0,1.4517208413,1.5482791587,1.14237931507,0.0997864300969,1.27078705133,0.126807303265,0.0785233292963,5,1
742,4008,4224.0,4,2017-11-04,8,22.0,192.0,19.4177673626,4694.0,2.58223263741,2.58223263741,1.45547159773,0.132982983532,1.77415529197,0.235932463975,0.0749556615108,5,1
743,4008,3080.0,4,2017-11-04,8,20.0,154.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
744,4008,6220.0,4,2017-11-04,8,20.0,311.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
745,4008,2728.0,4,2017-11-04,8,22.0,124.0,19.4177673626,4694.0,2.58223263741,2.58223263741,1.45547159773,0.132982983532,1.77415529197,0.235932463975,0.0749556615108,5,1
746,4008,9345.0,4,2017-11-04,8,21.0,445.0,19.4177673626,4694.0,1.58223263741,2.58223263741,1.45547159773,0.0814837570079,1.08709276078,0.0885804023645,0.0749556615108,5,1
747,4008,2736.0,4,2017-11-04,8,18.0,152.0,19.4177673626,4694.0,1.41776736259,2.58223263741,1.45547159773,0.0730139225646,0.974094832772,0.0711224846906,0.0749556615108,5,1
748,4008,3496.0,4,2017-11-04,8,19.0,184.0,19.4177673626,4694.0,0.417767362591,2.58223263741,1.45547159773,0.0215146960405,0.287032301588,0.00617541272245,0.0749556615108,5,1
749,4008,2360.0,4,2017-11-04,8,20.0,118.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
750,4008,4465.0,4,2017-11-04,8,19.0,235.0,19.4177673626,4694.0,0.417767362591,2.58223263741,1.45547159773,0.0215146960405,0.287032301588,0.00617541272245,0.0749556615108,5,1
751,4008,7080.0,4,2017-11-04,8,20.0,354.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
752,4008,3608.0,4,2017-11-04,8,22.0,164.0,19.4177673626,4694.0,2.58223263741,2.58223263741,1.45547159773,0.132982983532,1.77415529197,0.235932463975,0.0749556615108,5,1
753,4128,2040.0,4,2017-11-04,8,17.0,120.0,19.4177673626,4694.0,2.41776736259,2.58223263741,1.45547159773,0.124513149089,1.66115736396,0.206835934518,0.0749556615108,5,1
754,4128,1700.0,4,2017-11-04,8,17.0,100.0,19.4177673626,4694.0,2.41776736259,2.58223263741,1.45547159773,0.124513149089,1.66115736396,0.206835934518,0.0749556615108,5,1
755,4128,1746.0,4,2017-11-04,8,18.0,97.0,19.4177673626,4694.0,1.41776736259,2.58223263741,1.45547159773,0.0730139225646,0.974094832772,0.0711224846906,0.0749556615108,5,1
756,4128,2125.0,4,2017-11-04,8,17.0,125.0,19.4177673626,4694.0,2.41776736259,2.58223263741,1.45547159773,0.124513149089,1.66115736396,0.206835934518,0.0749556615108,5,1
757,4128,2550.0,4,2017-11-04,8,17.0,150.0,19.4177673626,4694.0,2.41776736259,2.58223263741,1.45547159773,0.124513149089,1.66115736396,0.206835934518,0.0749556615108,5,1
758,4128,3060.0,4,2017-11-04,8,17.0,180.0,19.4177673626,4694.0,2.41776736259,2.58223263741,1.45547159773,0.124513149089,1.66115736396,0.206835934518,0.0749556615108,5,1
759,4488,1960.0,4,2017-11-04,8,20.0,98.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
760,4489,1330.0,4,2017-11-04,8,19.0,70.0,19.4177673626,4694.0,0.417767362591,2.58223263741,1.45547159773,0.0215146960405,0.287032301588,0.00617541272245,0.0749556615108,5,1
761,4489,3240.0,4,2017-11-04,8,20.0,162.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
762,4489,1300.0,4,2017-11-04,8,20.0,65.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
763,4489,4200.0,4,2017-11-04,8,20.0,210.0,19.4177673626,4694.0,0.582232637409,2.58223263741,1.45547159773,0.0299845304837,0.400030229597,0.0119947186138,0.0749556615108,5,1
764,4489,3420.0,4,2017-11-04,8,19.0,180.0,19.4177673626,4694.0,0.417767362591,2.58223263741,1.45547159773,0.0215146960405,0.287032301588,0.00617541272245,0.0749556615108,5,1
765,4489,6365.0,4,2017-11-04,8,19.0,335.0,19.4177673626,4694.0,0.417767362591,2.58223263741,1.45547159773,0.0215146960405,0.287032301588,0.00617541272245,0.0749556615108,5,1
766,4489,2413.0,4,2017-11-04,8,19.0,127.0,19.4177673626,4694.0,0.417767362591,2.58223263741,1.45547159773,0.0215146960405,0.287032301588,0.00617541272245,0.0749556615108,5,1
767,4489,4356.0,4,2017-11-04,8,18.0,242.0,19.4177673626,4694.0,1.41776736259,2.58223263741,1.45547159773,0.0730139225646,0.974094832772,0.0711224846906,0.0749556615108,5,1
768,4128,1400.0,5,2017-11-04,8,20.0,70.0,20.0,237.0,0.0,0.0,0.0,0.0,,,0.0,1,1
769,4128,1740.0,5,2017-11-04,8,20.0,87.0,20.0,237.0,0.0,0.0,0.0,0.0,,,0.0,1,1
770,4489,1600.0,5,2017-11-04,8,20.0,80.0,20.0,237.0,0.0,0.0,0.0,0.0,,,0.0,1,1
771,4127,1479.0,3,2017-11-04,9,17.0,87.0,17.7156862745,306.0,0.71568627451,0.71568627451,0.451086943934,0.0403984504704,1.58658166487,0.0640954408056,0.0254625723748,1,1
772,4127,3942.0,3,2017-11-04,9,18.0,219.0,17.7156862745,306.0,0.28431372549,0.71568627451,0.451086943934,0.0160486995019,0.630285866867,0.0101152684777,0.0254625723748,1,1
773,3917,3515.0,4,2017-11-04,9,19.0,185.0,19.9839686948,7922.0,0.983968694774,11.9839686948,1.52951951442,0.0492379021306,0.643318823655,0.0316756692779,0.0765373253822,5,1
774,3917,2680.0,4,2017-11-04,9,20.0,134.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
775,3917,8855.0,4,2017-11-04,9,23.0,385.0,19.9839686948,7922.0,3.01603130523,11.9839686948,1.52951951442,0.150922539526,1.97188154632,0.297601370616,0.0765373253822,5,1
776,3917,2268.0,4,2017-11-04,9,21.0,108.0,19.9839686948,7922.0,1.01603130523,11.9839686948,1.52951951442,0.0508423186978,0.664281361334,0.0337736046779,0.0765373253822,5,1
777,3917,4080.0,4,2017-11-04,9,20.0,204.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
778,4127,1633.0,4,2017-11-04,9,23.0,71.0,19.9839686948,7922.0,3.01603130523,11.9839686948,1.52951951442,0.150922539526,1.97188154632,0.297601370616,0.0765373253822,5,1
779,4127,1104.0,4,2017-11-04,9,23.0,48.0,19.9839686948,7922.0,3.01603130523,11.9839686948,1.52951951442,0.150922539526,1.97188154632,0.297601370616,0.0765373253822,5,1
780,4127,2046.0,4,2017-11-04,9,22.0,93.0,19.9839686948,7922.0,2.01603130523,11.9839686948,1.52951951442,0.100882429112,1.31808145383,0.13297125883,0.0765373253822,5,1
781,4127,529.0,4,2017-11-04,9,23.0,23.0,19.9839686948,7922.0,3.01603130523,11.9839686948,1.52951951442,0.150922539526,1.97188154632,0.297601370616,0.0765373253822,5,1
782,4127,483.0,4,2017-11-04,9,23.0,21.0,19.9839686948,7922.0,3.01603130523,11.9839686948,1.52951951442,0.150922539526,1.97188154632,0.297601370616,0.0765373253822,5,1
783,4127,1067.0,4,2017-11-04,9,22.0,48.5,19.9839686948,7922.0,2.01603130523,11.9839686948,1.52951951442,0.100882429112,1.31808145383,0.13297125883,0.0765373253822,5,1
784,4127,640.0,4,2017-11-04,9,20.0,32.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
785,4127,1360.0,4,2017-11-04,9,20.0,68.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
786,4127,2750.0,4,2017-11-04,9,25.0,110.0,19.9839686948,7922.0,5.01603130523,11.9839686948,1.52951951442,0.251002760354,3.27948173131,0.823158967091,0.0765373253822,5,1
787,4127,3667.0,4,2017-11-04,9,19.0,193.0,19.9839686948,7922.0,0.983968694774,11.9839686948,1.52951951442,0.0492379021306,0.643318823655,0.0316756692779,0.0765373253822,5,1
788,4127,864.0,4,2017-11-04,9,24.0,36.0,19.9839686948,7922.0,4.01603130523,11.9839686948,1.52951951442,0.20096264994,2.62568163882,0.527663940036,0.0765373253822,5,1
789,4127,3312.0,4,2017-11-04,9,18.0,184.0,19.9839686948,7922.0,1.98396869477,11.9839686948,1.52951951442,0.0992780125448,1.29711891615,0.12877538803,0.0765373253822,5,1
790,4127,1780.0,4,2017-11-04,9,20.0,89.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
791,4127,380.0,4,2017-11-04,9,20.0,19.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
792,4127,332.5,4,2017-11-04,9,19.0,17.5,19.9839686948,7922.0,0.983968694774,11.9839686948,1.52951951442,0.0492379021306,0.643318823655,0.0316756692779,0.0765373253822,5,1
793,4127,1806.0,4,2017-11-04,9,21.0,86.0,19.9839686948,7922.0,1.01603130523,11.9839686948,1.52951951442,0.0508423186978,0.664281361334,0.0337736046779,0.0765373253822,5,1
794,4127,480.0,4,2017-11-04,9,20.0,24.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
795,4127,1914.0,4,2017-11-04,9,22.0,87.0,19.9839686948,7922.0,2.01603130523,11.9839686948,1.52951951442,0.100882429112,1.31808145383,0.13297125883,0.0765373253822,5,1
796,4127,3980.0,4,2017-11-04,9,20.0,199.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
797,4127,989.0,4,2017-11-04,9,23.0,43.0,19.9839686948,7922.0,3.01603130523,11.9839686948,1.52951951442,0.150922539526,1.97188154632,0.297601370616,0.0765373253822,5,1
798,4127,12840.0,4,2017-11-04,9,20.0,642.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
799,4127,9500.0,4,2017-11-04,9,20.0,475.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
800,4127,6821.0,4,2017-11-04,9,19.0,359.0,19.9839686948,7922.0,0.983968694774,11.9839686948,1.52951951442,0.0492379021306,0.643318823655,0.0316756692779,0.0765373253822,5,1
801,4127,2610.0,4,2017-11-04,9,18.0,145.0,19.9839686948,7922.0,1.98396869477,11.9839686948,1.52951951442,0.0992780125448,1.29711891615,0.12877538803,0.0765373253822,5,1
802,4127,19740.0,4,2017-11-04,9,20.0,987.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
803,4127,840.0,4,2017-11-04,9,20.0,42.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
804,4127,3420.0,4,2017-11-04,9,19.0,180.0,19.9839686948,7922.0,0.983968694774,11.9839686948,1.52951951442,0.0492379021306,0.643318823655,0.0316756692779,0.0765373253822,5,1
805,4127,1344.0,4,2017-11-04,9,21.0,64.0,19.9839686948,7922.0,1.01603130523,11.9839686948,1.52951951442,0.0508423186978,0.664281361334,0.0337736046779,0.0765373253822,5,1
806,4127,1562.0,4,2017-11-04,9,22.0,71.0,19.9839686948,7922.0,2.01603130523,11.9839686948,1.52951951442,0.100882429112,1.31808145383,0.13297125883,0.0765373253822,5,1
807,4127,560.0,4,2017-11-04,9,20.0,28.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
808,4127,400.0,4,2017-11-04,9,20.0,20.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
809,4127,950.0,4,2017-11-04,9,20.0,47.5,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
810,4127,666.0,4,2017-11-04,9,18.0,37.0,19.9839686948,7922.0,1.98396869477,11.9839686948,1.52951951442,0.0992780125448,1.29711891615,0.12877538803,0.0765373253822,5,1
811,4127,3680.0,4,2017-11-04,9,20.0,184.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
812,4127,1260.0,4,2017-11-04,9,18.0,70.0,19.9839686948,7922.0,1.98396869477,11.9839686948,1.52951951442,0.0992780125448,1.29711891615,0.12877538803,0.0765373253822,5,1
813,4127,142.5,4,2017-11-04,9,15.0,9.5,19.9839686948,7922.0,4.98396869477,11.9839686948,1.52951951442,0.249398343787,3.25851919363,0.812669290091,0.0765373253822,5,1
814,4127,988.0,4,2017-11-04,9,19.0,52.0,19.9839686948,7922.0,0.983968694774,11.9839686948,1.52951951442,0.0492379021306,0.643318823655,0.0316756692779,0.0765373253822,5,1
815,4127,7060.0,4,2017-11-04,9,20.0,353.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
816,4127,22800.0,4,2017-11-04,9,20.0,1140.0,19.9839686948,7922.0,0.016031305226,11.9839686948,1.52951951442,0.00080220828359,0.0104812688395,8.40816068561e-06,0.0765373253822,5,1
817,4484,1598.0,4,2017-11-04,9,17.0,94.0,19.9839686948,7922.0,2.98396869477,11.9839686948,1.52951951442,0.149318122959,1.95091900864,0.291307564416,0.0765373253822,5,1
818,4484,390.0,4,2017-11-04,9,15.0,26.0,19.9839686948,7922.0,4.98396869477,11.9839686948,1.52951951442,0.249398343787,3.25851919363,0.812669290091,0.0765373253822,5,1
819,4484,150.0,4,2017-11-04,9,15.0,10.0,19.9839686948,7922.0,4.98396869477,11.9839686948,1.52951951442,0.249398343787,3.25851919363,0.812669290091,0.0765373253822,5,1
820,4484,954.0,4,2017-11-04,9,18.0,53.0,19.9839686948,7922.0,1.98396869477,11.9839686948,1.52951951442,0.0992780125448,1.29711891615,0.12877538803,0.0765373253822,5,1
