,Date,Aggregator,Market_Real,Crop,Quantity_Real,Price,Amount,State,Av_Rate,Total_Quantity,Deviation,Max_Deviation,STD,Max D /STD,D/Av,D/STD,Deviation_Factor,STD/Av,Flag,Compute
6994,1/29/2017,2950,3,10,22,6,132,1,6,129,0,0,0,,0,,,0,1,1
6995,1/29/2017,2950,3,2,208,6,1248,1,4.595710882,1259,1.404289118,1.404289118,0.87920863,,0.305565157,1.597219443,0.48805461,0.191310692,1,1
6996,1/30/2017,2950,3,32,72,6,432,1,6,72,0,0,0,,0,,,0,1,1
6997,2/17/2017,2950,3,30,64,9,576,1,8.938953488,1032,0.061046512,1.061046512,0.564754586,,0.006829268,0.108093875,0.000738202,0.06317905,1,1
6998,1/30/2017,2950,3,30,207,11,2277,1,11,445,0,0,0,,0,,,0,1,1
6999,2/14/2017,2950,3,2,270,7,1890,1,6.961662631,1239,0.038337369,1.038337369,0.369246528,,0.005506927,0.103825943,0.000571762,0.053039992,1,1
7000,2/25/2017,2950,3,2,72,5,360,1,5,72,0,0,0,,0,,,0,1,1
7001,2/15/2017,2950,3,32,402,4,1608,1,4,441,0,0,0,,0,,,0,1,1
7002,2/22/2017,2950,3,30,92,8,736,1,7.853639649,1937,0.146360351,0.853639649,0.331807864,,0.01863599,0.441099705,0.00822033,0.042248929,1,1
7003,2/17/2017,2950,3,30,237,9,2133,1,8.938953488,1032,0.061046512,1.061046512,0.564754586,,0.006829268,0.108093875,0.000738202,0.06317905,1,1
7004,2/17/2017,2950,3,2,282,7,1974,1,6.438569207,643,0.561430793,0.561430793,0.496211908,,0.087198068,1.131433535,0.098658818,0.077068661,1,1
7005,2/27/2017,2950,3,30,152,12,1824,1,12.31432974,649,0.314329738,1.685670262,0.727912283,,0.025525526,0.431823649,0.011022526,0.059110995,1,1
6321,12/27/2016,2585,3,2,86,3,258,1,3.143101482,1754,0.143101482,2.856898518,1.147870352,2.488868637,0.04552875,0.124666938,0.00567593,0.365203083,3,1
6537,12/27/2016,2947,3,2,160,2,320,1,3.143101482,1754,1.143101482,2.856898518,1.147870352,2.488868637,0.363685833,0.995845463,0.362174887,0.365203083,3,1
7008,2/22/2017,2950,3,32,186,4,744,1,4.371621622,296,0.371621622,0.628378378,0.483238028,,0.085007728,0.769023959,0.06537298,0.110539765,1,1
7009,3/5/2017,2950,3,32,52,4,208,1,4,52,0,0,0,,0,,,0,1,1
7010,3/16/2017,2950,3,32,87,4,348,1,4,87,0,0,0,,0,,,0,1,1
7011,3/17/2017,2950,3,9,468,2.5,1170,1,2.69400289,1384,0.19400289,0.30599711,0.24364795,,0.072012874,0.796242652,0.057339722,0.090440864,1,1
7012,2/22/2017,2950,3,30,115,7.5,862.5,1,7.853639649,1937,0.353639649,0.853639649,0.331807864,,0.045028759,1.065796466,0.047991492,0.042248929,1,1
7013,10/16/2016,2950,3,9,80,14,1120,1,13.89944134,179,0.100558659,1.899441341,0.437041502,,0.007234727,0.230089497,0.001664635,0.031443098,1,1
7014,10/16/2016,2950,3,9,9,12,108,1,13.89944134,179,1.899441341,1.899441341,0.437041502,,0.136655949,4.346134937,0.593925192,0.031443098,1,1
7015,10/19/2016,2950,3,9,90,14,1260,1,13.56097561,410,0.43902439,3.56097561,2.060650862,,0.032374101,0.213051322,0.006897345,0.15195447,5,1
7016,3/6/2017,2950,3,2,162,5,810,1,5,324,0,0,0,,0,,,0,1,1
7017,10/18/2016,2950,3,9,324,14,4536,1,14,482,0,0,0,,0,,,0,1,1
6569,12/27/2016,2947,3,2,289,2,578,1,3.143101482,1754,1.143101482,2.856898518,1.147870352,2.488868637,0.363685833,0.995845463,0.362174887,0.365203083,3,1
7019,10/22/2016,2950,3,9,600,13,7800,1,12.56901408,710,0.430985915,8.569014085,2.565787447,,0.034289556,0.16797413,0.005759758,0.204135935,5,1
7020,11/13/2016,2950,3,9,300,4,1200,1,4.309988519,871,0.309988519,0.690011481,0.462488526,,0.071923282,0.670262074,0.048207448,0.107306208,1,1
7021,10/15/2016,2950,3,4,419,25,10475,1,31.63788168,2096,6.637881679,6.637881679,4.389664746,,0.209808032,1.512161421,0.317263611,0.138747113,5,1
7022,10/7/2016,2950,3,4,675,25,16875,1,27.32743363,1864.5,2.327433628,17.32743363,2.327860313,,0.085168394,0.999816705,0.085152783,0.085184008,5,1
7023,10/19/2016,2950,3,4,250,30,7500,1,41.68006631,2413,11.68006631,11.68006631,9.929736809,,0.280231471,1.17627149,0.32962829,0.238237068,4,1
7024,10/19/2016,2950,3,5,100,20,2000,1,20.89644013,2163,0.896440129,3.103559871,0.957922555,,0.042899179,0.935816914,0.040145777,0.045841423,1,1
7926,12/27/2016,3916,3,2,290,3,870,1,3.143101482,1754,0.143101482,2.856898518,1.147870352,2.488868637,0.04552875,0.124666938,0.00567593,0.365203083,3,1
7026,10/21/2016,2950,3,4,479,34,16286,1,30.45033113,2114,3.549668874,10.45033113,2.953061107,,0.116572423,1.202030282,0.140123582,0.096979606,5,1
7027,10/24/2016,2950,3,4,493,25,12325,1,26.41208791,910,1.412087912,6.412087912,3.076044812,,0.053463699,0.459059604,0.024543024,0.116463523,5,1
7028,1/17/2017,2950,3,21,551,4,2204,1,4.665859564,826,0.665859564,1.334140436,0.942523299,,0.142708874,0.706464832,0.100818801,0.202004215,1,1
7029,1/21/2017,2950,3,30,295,10,2950,1,10,605,0,0,0,,0,,,0,1,1
2290,9/3/2016,2585,3,2,165,11,1815,1,10.86327078,746,0.136729223,3.136729223,1.256913119,2.495581576,0.012586377,0.108781761,0.001369168,0.115703009,3,1
7031,10/17/2016,2950,3,5,98,20,1960,1,19.17672414,2320,0.823275862,1.176724138,0.893834992,,0.042930996,0.921060229,0.039542033,0.046610411,1,1
7032,10/19/2016,2950,3,9,100,10,1000,1,13.56097561,410,3.56097561,3.56097561,2.060650862,,0.262589928,1.728082945,0.453777176,0.15195447,5,1
7033,10/19/2016,2950,3,4,201,30,6030,1,41.68006631,2413,11.68006631,11.68006631,9.929736809,,0.280231471,1.17627149,0.32962829,0.238237068,4,1
7034,10/20/2016,2950,3,17,389,30,11670,1,32.41540578,727,2.415405777,3.584594223,2.605292322,,0.074514131,0.927115072,0.069083173,0.080372041,5,1
7035,10/24/2016,2950,3,2,220,16,3520,1,17.19938885,1309,1.199388846,3.800611154,2.423301625,,0.069734387,0.494939975,0.034514336,0.140894636,5,1
2865,9/3/2016,2585,3,2,288,10,2880,1,10.86327078,746,0.863270777,3.136729223,1.256913119,2.495581576,0.07946693,0.686818177,0.054579332,0.115703009,3,1
7037,1/17/2017,2950,3,21,275,6,1650,1,4.665859564,826,1.334140436,1.334140436,0.942523299,,0.285936689,1.415498627,0.404742991,0.202004215,1,1
7038,1/21/2017,2950,3,6,30,15,450,1,15,30,0,0,0,,0,,,0,1,1
7039,1/23/2017,2950,3,23,100,5,500,1,5,400,0,0,0,,0,,,0,1,1
7040,1/23/2017,2950,3,14,200,20,4000,1,20,200,0,0,0,,0,,,0,1,1
7041,2/22/2017,2950,3,14,462,20,9240,1,20,462,0,0,0,,0,,,0,1,1
7042,10/15/2016,2950,3,5,205,20,4100,1,19.869869,2290,0.130131004,1.130131004,0.494167272,,0.006549163,0.263333919,0.001724617,0.024870183,1,1
7043,10/16/2016,2950,3,5,50,19,950,1,19.18804921,569,0.188049209,0.811950791,0.390751461,,0.00980033,0.481250176,0.00471641,0.020364314,1,1
7044,10/16/2016,2950,3,2,125,15,1875,1,15.50057361,2615,0.500573614,12.50057361,2.495253555,,0.032293877,0.20061032,0.006478485,0.160978143,5,1
7045,10/19/2016,2950,3,17,62,32,1984,1,33.16300129,386.5,1.163001294,1.163001294,0.861315998,,0.035069241,1.350260876,0.047352624,0.025972197,1,1
7046,10/22/2016,2950,3,2,110,15,1650,1,16.58034953,2346,1.580349531,6.580349531,2.057942023,,0.095314609,0.76792714,0.073194675,0.124119339,5,1
7047,10/15/2016,2950,3,17,206,30,6180,1,25.96730769,1040,4.032692308,5.967307692,3.050360707,,0.155298822,1.322037849,0.205310921,0.117469271,5,1
3446,9/3/2016,2585,3,2,198,10.5,2079,1,10.86327078,746,0.363270777,3.136729223,1.256913119,2.495581576,0.033440276,0.289018208,0.009664849,0.115703009,3,1
7049,10/21/2016,2950,3,17,293,33,9669,1,32.11759657,1165,0.882403433,4.117596567,2.220251942,,0.027474143,0.39743392,0.010919156,0.069128832,5,1
7050,10/24/2016,2950,3,9,397,8,3176,1,8.591133005,812,0.591133005,1.408866995,0.912593984,,0.068807339,0.647750276,0.044569973,0.106225103,1,1
3800,9/3/2016,2585,3,2,95,14,1330,1,10.86327078,746,3.136729223,3.136729223,1.256913119,2.495581576,0.288746298,2.495581576,0.720589942,0.115703009,3,1
7052,1/17/2017,2950,3,4,500,5,2500,1,3.549618321,2227,1.450381679,11.45038168,2.120660568,,0.408602151,0.683929197,0.279454941,0.597433407,5,1
7053,1/17/2017,2950,3,5,375,19.5,7312.5,1,13.68923611,1440,5.810763889,5.810763889,3.99606431,,0.424476855,1.454121715,0.617241012,0.291912878,5,1
7054,1/23/2017,2950,3,23,300,5,1500,1,5,400,0,0,0,,0,,,0,1,1
7055,2/22/2017,2950,3,30,287,8,2296,1,7.853639649,1937,0.146360351,0.853639649,0.331807864,,0.01863599,0.441099705,0.00822033,0.042248929,1,1
7056,10/15/2016,2950,3,2,307,13,3991,1,15.61862396,1686,2.618623962,4.381376038,2.262932414,,0.16766035,1.157181693,0.194013488,0.144886798,5,1
7057,10/22/2016,2950,3,2,92,15,1380,1,16.58034953,2346,1.580349531,6.580349531,2.057942023,,0.095314609,0.76792714,0.073194675,0.124119339,5,1
7058,1/23/2017,2950,3,5,100,20,2000,1,20,100,0,0,0,,0,,,0,1,1
7059,1/23/2017,2950,3,4,200,9,1800,1,7.19760479,501,1.80239521,1.80239521,1.469202892,,0.250415973,1.226784415,0.307206413,0.204123863,1,1
7060,10/15/2016,2950,3,5,150,21,3150,1,19.869869,2290,1.130131004,1.130131004,0.494167272,,0.056876621,2.286940208,0.130073431,0.024870183,1,1
7061,10/16/2016,2950,3,2,300,15,4500,1,15.50057361,2615,0.500573614,12.50057361,2.495253555,,0.032293877,0.20061032,0.006478485,0.160978143,5,1
7062,10/22/2016,2950,3,2,241,15,3615,1,16.58034953,2346,1.580349531,6.580349531,2.057942023,,0.095314609,0.76792714,0.073194675,0.124119339,5,1
1497,12/5/2016,2584,3,2,923,3,2769,1,3.44633973,2814,0.44633973,3.55366027,1.423592623,2.496262072,0.129511239,0.313530516,0.040605726,0.413073793,3,1
7064,1/23/2017,2950,3,2,100,5,500,1,6.12672522,797,1.12672522,3.87327478,2.265390899,,0.183903338,0.497364592,0.091467009,0.36975559,5,1
7065,1/23/2017,2950,3,7,200,5,1000,1,5,200,0,0,0,,0,,,0,1,1
2908,12/5/2016,2585,3,2,324,4,1296,1,3.44633973,2814,0.55366027,3.55366027,1.423592623,2.496262072,0.160651681,0.388917631,0.062480271,0.413073793,3,1
3889,12/5/2016,2585,3,2,442,4,1768,1,3.44633973,2814,0.55366027,3.55366027,1.423592623,2.496262072,0.160651681,0.388917631,0.062480271,0.413073793,3,1
7068,10/15/2016,2950,3,17,105,25,2625,1,25.96730769,1040,0.967307692,5.967307692,3.050360707,,0.037250981,0.31711256,0.011812754,0.117469271,5,1
7069,10/17/2016,2950,3,5,154,20,3080,1,19.17672414,2320,0.823275862,1.176724138,0.893834992,,0.042930996,0.921060229,0.039542033,0.046610411,1,1
6471,12/5/2016,2585,3,2,210,2.5,525,1,3.44633973,2814,0.94633973,3.55366027,1.423592623,2.496262072,0.2745927,0.66475459,0.182536757,0.413073793,3,1
7071,10/18/2016,2950,3,2,197,20,3940,1,18.92853694,2071,1.071463061,14.92853694,3.44771413,,0.056605699,0.310774914,0.017591631,0.18214372,5,1
6472,12/5/2016,2585,3,2,302,7,2114,1,3.44633973,2814,3.55366027,3.55366027,1.423592623,2.496262072,1.031140441,2.496262072,2.573996774,0.413073793,3,1
7073,10/16/2016,2950,3,17,105,24,2520,1,28.27072403,953,4.270724029,4.270724029,2.607228872,,0.151065251,1.638031887,0.247449699,0.092223633,5,1
6518,12/5/2016,2585,3,2,613,2,1226,1,3.44633973,2814,1.44633973,3.55366027,1.423592623,2.496262072,0.41967416,1.015978663,0.426379992,0.413073793,3,1
7075,10/16/2016,2950,3,5,107,20,2140,1,19.18804921,569,0.811950791,0.811950791,0.390751461,,0.042315442,2.077921319,0.08792816,0.020364314,1,1
2266,6/9/2016,2585,3,17,237,15,3555,1,14.79171598,845,0.208284024,3.208284024,1.277637433,2.511106782,0.014081126,0.163022794,0.002295545,0.0863752,3,1
7077,10/16/2016,2950,3,5,110,19,2090,1,19.18804921,569,0.188049209,0.811950791,0.390751461,,0.00980033,0.481250176,0.00471641,0.020364314,1,1
7078,1/17/2017,2950,3,5,350,15,5250,1,13.68923611,1440,1.310763889,5.810763889,3.99606431,,0.095751427,0.328013712,0.031407781,0.291912878,5,1
7079,10/17/2016,2950,3,17,31,30,930,1,29.71528998,569,0.284710018,2.284710018,1.785450363,,0.009581263,0.159461178,0.00152784,0.060085241,1,1
2442,6/9/2016,2585,3,17,152,14,2128,1,14.79171598,845,0.791715976,3.208284024,1.277637433,2.511106782,0.053524282,0.619671869,0.033167492,0.0863752,3,1
7081,10/19/2016,2950,3,5,67,20,1340,1,20.89644013,2163,0.896440129,3.103559871,0.957922555,,0.042899179,0.935816914,0.040145777,0.045841423,1,1
7082,10/19/2016,2950,3,5,100,20,2000,1,20.89644013,2163,0.896440129,3.103559871,0.957922555,,0.042899179,0.935816914,0.040145777,0.045841423,1,1
7083,10/19/2016,2950,3,9,100,15,1500,1,13.56097561,410,1.43902439,3.56097561,2.060650862,,0.106115108,0.698334889,0.074103882,0.15195447,5,1
2512,6/9/2016,2585,3,17,87,18,1566,1,14.79171598,845,3.208284024,3.208284024,1.277637433,2.511106782,0.216897352,2.511106782,0.544652411,0.0863752,3,1
2609,6/9/2016,2585,3,17,89,14,1246,1,14.79171598,845,0.791715976,3.208284024,1.277637433,2.511106782,0.053524282,0.619671869,0.033167492,0.0863752,3,1
7086,1/21/2017,2950,3,8,205,5,1025,1,5,205,0,0,0,,0,,,0,1,1
7087,1/22/2017,2950,3,66,310,8,2480,1,8.421280603,2655,0.421280603,1.578719397,0.511284209,,0.050025717,0.823965605,0.04121947,0.060713356,1,1
7088,1/24/2017,2950,3,21,190,5,950,1,5,190,0,0,0,,0,,,0,1,1
7089,10/19/2016,2950,3,5,70,19,1330,1,20.89644013,2163,1.896440129,3.103559871,0.957922555,,0.09075422,1.979742642,0.17967,0.045841423,1,1
7090,10/20/2016,2950,3,2,309,17,5253,1,17.83022276,1661,0.830222757,5.169777243,2.331061727,,0.046562669,0.356156488,0.016583597,0.130736545,5,1
7091,10/21/2016,2950,3,5,283,20,5660,1,25.54609475,1562,5.54609475,5.54609475,2.750763039,,0.217101471,2.016202294,0.437720484,0.107678417,5,1
7092,1/21/2017,2950,3,30,310,10,3100,1,10,605,0,0,0,,0,,,0,1,1
7093,10/22/2016,2950,3,17,87,31,2697,1,29.29954794,2101.5,1.700452058,13.29954794,4.216140799,,0.058036802,0.403319561,0.023407377,0.143897811,5,1
7094,1/22/2017,2950,3,8,50,5,250,1,5,50,0,0,0,,0,,,0,1,1
7095,1/22/2017,2950,3,66,95,10,950,1,8.421280603,2655,1.578719397,1.578719397,0.511284209,,0.187467853,3.08775309,0.578854444,0.060713356,1,1
7096,10/22/2016,2950,3,17,10,31,310,1,29.29954794,2101.5,1.700452058,13.29954794,4.216140799,,0.058036802,0.403319561,0.023407377,0.143897811,5,1
2683,6/9/2016,2585,3,17,98,13,1274,1,14.79171598,845,1.791715976,3.208284024,1.277637433,2.511106782,0.12112969,1.402366532,0.169868224,0.0863752,3,1
7098,1/24/2017,2950,3,4,300,10,3000,1,9.118131868,728,0.881868132,0.881868132,0.73831619,,0.096715878,1.194431524,0.115520494,0.080972309,1,1
7099,1/24/2017,2950,3,10,200,10,2000,1,10,200,0,0,0,,0,,,0,1,1
7100,10/22/2016,2950,3,17,300,35,10500,1,29.29954794,2101.5,5.700452058,13.29954794,4.216140799,,0.19455768,1.35205448,0.263052582,0.143897811,5,1
7101,1/17/2017,2950,3,4,400,4,1600,1,3.549618321,2227,0.450381679,11.45038168,2.120660568,,0.12688172,0.212378014,0.026946888,0.597433407,5,1
7102,1/17/2017,2950,3,9,300,3,900,1,3,300,0,0,0,,0,,,0,1,1
7103,1/17/2017,2950,3,48,201,5,1005,1,5,201,0,0,0,,0,,,0,1,1
7104,1/22/2017,2950,3,23,305,5,1525,1,5,305,0,0,0,,0,,,0,1,1
7105,1/17/2017,2950,3,30,300,15,4500,1,15.48638132,1285,0.486381323,5.486381323,3.367389003,,0.031407035,0.14443871,0.004536392,0.217441953,5,1
3296,6/9/2016,2585,3,17,182,15,2730,1,14.79171598,845,0.208284024,3.208284024,1.277637433,2.511106782,0.014081126,0.163022794,0.002295545,0.0863752,3,1
7107,1/17/2017,2950,3,4,475,3,1425,1,3.549618321,2227,0.549618321,11.45038168,2.120660568,,0.15483871,0.259173169,0.040130039,0.597433407,5,1
7108,1/17/2017,2950,3,30,275,10,2750,1,15.48638132,1285,5.486381323,5.486381323,3.367389003,,0.354271357,1.629268647,0.577203214,0.217441953,5,1
1250,10/14/2016,2584,3,5,423,22,9306,1,21.46258503,2131.5,0.537414966,3.462585034,1.370047737,2.527346266,0.02503962,0.39226003,0.009822042,0.063834237,3,1
7110,1/27/2017,2950,3,66,195,10,1950,1,10.2974359,975,0.297435897,0.702564103,0.457129943,,0.028884462,0.650659407,0.018793947,0.044392599,1,1
7111,1/17/2017,2950,3,4,800,2,1600,1,3.549618321,2227,1.549618321,11.45038168,2.120660568,,0.43655914,0.730724352,0.319004395,0.597433407,5,1
7112,1/17/2017,2950,3,5,205,10,2050,1,13.68923611,1440,3.689236111,5.810763889,3.99606431,,0.269499049,0.923217402,0.248806212,0.291912878,5,1
7113,1/21/2017,2950,3,4,107,6,642,1,6.637288136,295,0.637288136,0.637288136,0.480782662,,0.096016343,1.325522292,0.127271803,0.072436611,1,1
7114,1/22/2017,2950,3,30,310,10,3100,1,10,310,0,0,0,,0,,,0,1,1
7115,1/22/2017,2950,3,66,195,8,1560,1,8.421280603,2655,0.421280603,1.578719397,0.511284209,,0.050025717,0.823965605,0.04121947,0.060713356,1,1
1431,10/14/2016,2584,3,5,89,21,1869,1,21.46258503,2131.5,0.462585034,3.462585034,1.370047737,2.527346266,0.02155309,0.337641544,0.007277219,0.063834237,3,1
7117,1/27/2017,2950,3,66,180,10,1800,1,10.2974359,975,0.297435897,0.702564103,0.457129943,,0.028884462,0.650659407,0.018793947,0.044392599,1,1
1432,10/14/2016,2584,3,5,82,21,1722,1,21.46258503,2131.5,0.462585034,3.462585034,1.370047737,2.527346266,0.02155309,0.337641544,0.007277219,0.063834237,3,1
7119,1/22/2017,2950,3,5,200,20,4000,1,20,200,0,0,0,,0,,,0,1,1
7120,1/27/2017,2950,3,66,290,11,3190,1,10.2974359,975,0.702564103,0.702564103,0.457129943,,0.068227092,1.536902393,0.10485838,0.044392599,1,1
7121,1/22/2017,2950,3,2,250,9,2250,1,7.532976827,561,1.467023173,1.532976827,1.432771474,,0.194746805,1.023905905,0.199402404,0.190199905,1,1
7122,1/23/2017,2950,3,4,301,6,1806,1,7.19760479,501,1.19760479,1.80239521,1.469202892,,0.166389351,0.815139146,0.135630474,0.204123863,1,1
7123,1/23/2017,2950,3,66,100,10,1000,1,11.78063205,5411,1.780632046,1.780632046,0.45629749,,0.15114911,3.902348982,0.589836574,0.038732853,1,1
7124,1/23/2017,2950,3,2,200,10,2000,1,6.12672522,797,3.87327478,3.87327478,2.265390899,,0.632193324,1.709760016,1.080898868,0.36975559,5,1
1447,10/14/2016,2584,3,5,233,23,5359,1,21.46258503,2131.5,1.537414966,3.462585034,1.370047737,2.527346266,0.07163233,1.122161604,0.08038305,0.063834237,3,1
1477,10/14/2016,2584,3,5,388,22,8536,1,21.46258503,2131.5,0.537414966,3.462585034,1.370047737,2.527346266,0.02503962,0.39226003,0.009822042,0.063834237,3,1
4392,10/14/2016,2584,3,5,266,22,5852,1,21.46258503,2131.5,0.537414966,3.462585034,1.370047737,2.527346266,0.02503962,0.39226003,0.009822042,0.063834237,3,1
5309,10/14/2016,2749,3,5,5.5,19,104.5,1,21.46258503,2131.5,2.462585034,3.462585034,1.370047737,2.527346266,0.11473851,1.797444692,0.206236126,0.063834237,3,1
5312,10/14/2016,2749,3,5,15,20,300,1,21.46258503,2131.5,1.462585034,3.462585034,1.370047737,2.527346266,0.0681458,1.067543118,0.07274858,0.063834237,3,1
7130,1/27/2017,2950,3,5,110,20,2200,1,20,110,0,0,0,,0,,,0,1,1
7131,2/22/2017,2950,3,32,110,5,550,1,4.371621622,296,0.628378378,0.628378378,0.483238028,,0.14374034,1.300349603,0.186912694,0.110539765,1,1
6182,10/14/2016,2749,3,5,5,20,100,1,21.46258503,2131.5,1.462585034,3.462585034,1.370047737,2.527346266,0.0681458,1.067543118,0.07274858,0.063834237,3,1
7133,10/14/2016,2950,3,17,98,29,2842,1,25.20926518,1252,3.790734824,13.20926518,3.71242329,,0.150370699,1.021094452,0.153542686,0.14726424,5,1
6769,10/14/2016,2950,3,5,90,18,1620,1,21.46258503,2131.5,3.462585034,3.462585034,1.370047737,2.527346266,0.16133122,2.527346266,0.407739857,0.063834237,3,1
7135,10/17/2016,2950,3,2,219,15,3285,1,16.83568678,1558,1.835686778,5.164313222,3.423465035,,0.109035456,0.536207252,0.058465602,0.203345731,5,1
7136,10/17/2016,2950,3,5,103,20,2060,1,19.17672414,2320,0.823275862,1.176724138,0.893834992,,0.042930996,0.921060229,0.039542033,0.046610411,1,1
7137,10/16/2016,2950,3,5,70,19,1330,1,19.18804921,569,0.188049209,0.811950791,0.390751461,,0.00980033,0.481250176,0.00471641,0.020364314,1,1
7138,10/16/2016,2950,3,2,60,15,900,1,15.50057361,2615,0.500573614,12.50057361,2.495253555,,0.032293877,0.20061032,0.006478485,0.160978143,5,1
6776,10/14/2016,2950,3,5,103,18,1854,1,21.46258503,2131.5,3.462585034,3.462585034,1.370047737,2.527346266,0.16133122,2.527346266,0.407739857,0.063834237,3,1
6791,10/14/2016,2950,3,5,71,20,1420,1,21.46258503,2131.5,1.462585034,3.462585034,1.370047737,2.527346266,0.0681458,1.067543118,0.07274858,0.063834237,3,1
6792,10/14/2016,2950,3,5,79,19,1501,1,21.46258503,2131.5,2.462585034,3.462585034,1.370047737,2.527346266,0.11473851,1.797444692,0.206236126,0.063834237,3,1
7142,10/7/2016,2950,3,2,90,20,1800,1,21.46271511,523,1.462715105,2.462715105,0.915161172,,0.068151448,1.59831421,0.108927427,0.042639581,1,1
7132,10/14/2016,2950,3,5,201,22,4422,1,21.46258503,2131.5,0.537414966,3.462585034,1.370047737,2.527346266,0.02503962,0.39226003,0.009822042,0.063834237,3,1
7144,10/17/2016,2950,3,5,97,20,1940,1,19.17672414,2320,0.823275862,1.176724138,0.893834992,,0.042930996,0.921060229,0.039542033,0.046610411,1,1
7145,10/14/2016,2950,3,4,55,15,825,1,22.69596542,1388,7.695965418,8.695965418,4.814999484,,0.339089582,1.598331514,0.541977565,0.212152222,5,1
7146,10/19/2016,2950,3,17,100,34,3400,1,33.16300129,386.5,0.836998706,1.163001294,0.861315998,,0.025238931,0.971767282,0.024526368,0.025972197,1,1
7147,10/19/2016,2950,3,17,55,32,1760,1,33.16300129,386.5,1.163001294,1.163001294,0.861315998,,0.035069241,1.350260876,0.047352624,0.025972197,1,1
7148,10/19/2016,2950,3,5,23,19,437,1,20.89644013,2163,1.896440129,3.103559871,0.957922555,,0.09075422,1.979742642,0.17967,0.045841423,1,1
7143,10/14/2016,2950,3,5,81,22,1782,1,21.46258503,2131.5,0.537414966,3.462585034,1.370047737,2.527346266,0.02503962,0.39226003,0.009822042,0.063834237,3,1
7150,11/8/2016,2950,3,4,164,25,4100,1,22.12548512,2319,2.874514877,8.125485123,3.645484535,,0.129918728,0.788513804,0.10244271,0.16476405,5,1
7151,11/8/2016,2950,3,2,68,12,816,1,13.7029218,5921,1.702921804,9.702921804,3.806376916,,0.124274358,0.447386541,0.055598675,0.277778489,5,1
7152,11/8/2016,2950,3,4,98,16,1568,1,22.12548512,2319,6.125485123,8.125485123,3.645484535,,0.276852014,1.680293817,0.465192728,0.16476405,5,1
7153,11/8/2016,2950,3,17,112,28,3136,1,28.52661871,695,0.526618705,6.526618705,2.572476777,,0.018460607,0.204712715,0.003779121,0.090178118,5,1
7154,11/8/2016,2950,3,2,209,10,2090,1,13.7029218,5921,3.702921804,9.702921804,3.806376916,,0.270228631,0.972820581,0.262883974,0.277778489,5,1
7155,11/8/2016,2950,3,4,29,24,696,1,22.12548512,2319,1.874514877,8.125485123,3.645484535,,0.084721979,0.514201846,0.043564198,0.16476405,5,1
7156,11/8/2016,2950,3,2,38,16,608,1,13.7029218,5921,2.297078196,9.702921804,3.806376916,,0.16763419,0.603481538,0.101164139,0.277778489,5,1
7157,2/22/2017,2950,3,2,452,6,2712,1,5.893280632,506,0.106719368,0.893280632,0.308756124,,0.018108652,0.345642918,0.006259127,0.052391214,1,1
7158,1/20/2017,2950,3,30,350,10,3500,1,9.337713535,761,0.662286465,6.662286465,2.5432417,,0.070925978,0.260410352,0.018469859,0.272362361,5,1
1528,6/19/2016,2585,3,17,209,10,2090,1,10.57016435,1582,0.570164349,4.429835651,1.74798272,2.534255975,0.053940916,0.326184202,0.017594675,0.165369493,3,1
7160,1/20/2017,2950,3,30,320,7,2240,1,9.337713535,761,2.337713535,6.662286465,2.5432417,,0.250351815,0.919186538,0.230120019,0.272362361,5,1
7161,1/17/2017,2950,3,5,510,10,5100,1,13.68923611,1440,3.689236111,5.810763889,3.99606431,,0.269499049,0.923217402,0.248806212,0.291912878,5,1
2089,6/19/2016,2585,3,17,198,15,2970,1,10.57016435,1582,4.429835651,4.429835651,1.74798272,2.534255975,0.419088626,2.534255975,1.062077854,0.165369493,3,1
2162,6/19/2016,2585,3,17,402,10,4020,1,10.57016435,1582,0.570164349,4.429835651,1.74798272,2.534255975,0.053940916,0.326184202,0.017594675,0.165369493,3,1
2241,6/19/2016,2585,3,17,165,10,1650,1,10.57016435,1582,0.570164349,4.429835651,1.74798272,2.534255975,0.053940916,0.326184202,0.017594675,0.165369493,3,1
7165,1/17/2017,2950,3,30,210,15,3150,1,15.48638132,1285,0.486381323,5.486381323,3.367389003,,0.031407035,0.14443871,0.004536392,0.217441953,5,1
2412,6/19/2016,2585,3,17,88,10,880,1,10.57016435,1582,0.570164349,4.429835651,1.74798272,2.534255975,0.053940916,0.326184202,0.017594675,0.165369493,3,1
7167,1/17/2017,2950,3,30,500,19,9500,1,15.48638132,1285,3.513618677,5.486381323,3.367389003,,0.226884422,1.04342524,0.236736933,0.217441953,5,1
7168,1/21/2017,2950,3,3,195,3,585,1,2.940988836,3135,0.059011164,0.190988836,0.106162487,,0.020065076,0.555857028,0.011153313,0.036097548,1,1
7169,1/21/2017,2950,3,4,100,7,700,1,6.637288136,295,0.362711864,0.637288136,0.480782662,,0.0546476,0.754419602,0.04122722,0.072436611,1,1
2444,6/19/2016,2585,3,17,81,8,648,1,10.57016435,1582,2.570164349,4.429835651,1.74798272,2.534255975,0.243152733,1.470360273,0.357522119,0.165369493,3,1
7171,1/22/2017,2950,3,2,55,8,440,1,7.532976827,561,0.467023173,1.532976827,1.432771474,,0.06199716,0.325957894,0.020208464,0.190199905,1,1
7172,2/22/2017,2950,3,30,390,8,3120,1,7.853639649,1937,0.146360351,0.853639649,0.331807864,,0.01863599,0.441099705,0.00822033,0.042248929,1,1
