Date,Market Real,Crop,Deviation,Av Rate,Total Quantity,std
2017-06-08,4.0,6,49.8351515152,2.70424242424,825.0,0.245776817989
2016-01-26,4.0,2,171.590989088,3.70415346709,2841.0,0.245760239705
2017-05-09,4.0,1,5.10355029586,7.20414201183,84.5,0.245758102453
2017-07-22,22.0,49,17.8378378378,5.2972972973,296.0,0.245485163846
2016-12-25,4.0,10,101.35391924,6.79809976247,1684.0,0.245329192821
2017-06-12,22.0,46,15.3896484375,17.298828125,256.0,0.245185265073
2017-08-11,22.0,86,5.82989690722,2.29896907216,97.0,0.24515715362
2016-08-24,3.0,2,86.2395543175,8.70055710306,1436.0,0.245062032846
2016-03-12,1.0,2,43.1599443672,3.20027816412,719.0,0.245005589806
2017-06-05,3.0,7,30.0,6.8,500.0,0.244948974278
2015-12-06,1.0,5,4.5,5.8,75.0,0.244948974278
2017-01-11,1.0,3,21.11898017,2.19830028329,353.0,0.244595869327
2017-01-08,1.0,7,39.3939393939,5.80303030303,660.0,0.244310840858
2017-04-03,7.0,21,18.6661341853,4.303514377,313.0,0.244205265002
2017-02-25,22.0,27,6.3785046729,2.19626168224,107.0,0.244156083694
2017-02-14,22.0,3,13.5646929825,2.3048245614,228.0,0.243914467523
2017-06-14,4.0,7,121.951219512,5.69512195122,2050.0,0.243902439024
2016-01-29,3.0,3,156.549753133,1.80516521079,2633.0,0.243837649921
2016-01-30,3.0,3,156.549753133,1.80516521079,2633.0,0.243837649921
2016-03-28,1.0,2,34.8225255973,2.30546075085,586.0,0.243770599365
2017-06-03,8.0,21,19.667673716,11.9365558912,331.0,0.24376003328
2016-02-22,2.0,3,146.645056726,1.30551053485,2468.0,0.243759267559
2017-03-17,3.0,9,82.1602239884,2.69400289017,1384.0,0.243647950312
2017-03-10,22.0,3,193.101098142,1.83827369068,3255.5,0.243547413648
2017-01-31,1.0,2,7.97397769517,3.80669144981,134.5,0.243487329276
2017-07-26,4.0,6,11.2421052632,8.06315789474,190.0,0.243246737017
2016-02-21,3.0,3,98.5722855429,0.808038392322,1667.0,0.243169786398
2016-01-23,6.0,2,100.968421053,4.69122807018,1710.0,0.242993539553
2016-11-24,3.0,8,30.9523809524,4.80952380952,525.0,0.242810453028
2017-04-09,1.0,21,31.0606060606,1.81060606061,528.0,0.242542584751
2017-06-12,22.0,22,5.625,6.1875,96.0,0.242061459138
2017-03-05,22.0,72,1.875,10.6875,32.0,0.242061459138
2016-12-03,1.0,4,63.2834101382,3.02073732719,1085.0,0.241507191673
2017-02-24,22.0,3,22.9746192893,1.81472081218,394.0,0.241477155173
2016-11-14,3.0,8,31.4814814815,3.81481481481,540.0,0.241451940933
2017-03-27,9.0,29,37.5155279503,13.9378881988,644.0,0.241358499723
2017-03-21,22.0,48,5.225,4.81666666667,90.0,0.240947204913
2017-02-20,22.0,2,4.11971830986,11.8169014085,71.0,0.240882132063
2017-03-27,22.0,3,11.4874371859,1.18090452261,199.0,0.240261971616
2017-03-03,22.0,27,6.56359649123,3.8201754386,114.0,0.239948760817
2017-05-11,22.0,17,10.5815217391,4.17934782609,184.0,0.239808820358
2017-05-28,4.0,6,53.7111884368,2.67933618844,934.0,0.239805391381
2017-03-19,22.0,3,11.552238806,1.67910447761,201.0,0.239736991108
2017-02-11,22.0,3,13.8278008299,2.82157676349,241.0,0.239534479624
2016-03-17,1.0,2,56.4086294416,3.17766497462,985.0,0.239306590179
2016-03-09,1.0,30,8.81877022654,20.1763754045,154.5,0.238912994502
2017-08-14,22.0,18,2.02464788732,20.676056338,35.5,0.238814436026
2017-03-06,22.0,3,88.7816313423,1.67597944766,1557.0,0.238790615039
2016-03-28,1.0,35,14.9236641221,7.67557251908,262.0,0.23866409467
2017-08-08,4.0,86,21.9155844156,2.32467532468,385.0,0.238586663258
2017-07-11,22.0,45,1.70625,20.325,30.0,0.238484800354
2017-04-21,22.0,21,4.88372093023,2.17441860465,86.0,0.238301180604
2017-07-18,22.0,48,2.60869565217,12.6739130435,46.0,0.238140242394
2017-02-23,22.0,3,38.8272702407,2.12144420131,685.5,0.237993282857
2017-06-26,9.0,16,5.64,6.94,100.0,0.237486841741
2017-01-10,4.0,21,44.5465994962,8.67002518892,794.0,0.23686289197
2016-01-08,1.0,4,26.0784946237,2.33010752688,465.0,0.236818040142
2017-04-11,22.0,2,7.27692307692,3.33076923077,130.0,0.236593176911
2016-11-23,12.0,4,104.543897216,5.33083511777,1868.0,0.236570673869
2017-03-08,22.0,3,73.9403323263,1.66842900302,1324.0,0.236317947799
2017-02-21,22.0,30,7.38867924528,8.1679245283,132.5,0.236143212787
2017-07-02,7.0,17,46.1002415459,6.94082125604,828.0,0.235958937581
2017-01-03,4.0,21,25.1914660832,8.33588621444,457.0,0.23478406711
2016-03-18,4.0,3,178.034055728,2.16408668731,3230.0,0.234774152542
2016-01-09,3.0,2,20.1639344262,5.83606557377,366.0,0.234718378086
2017-08-09,22.0,86,6.55462184874,2.33613445378,119.0,0.234693109979
2016-01-21,4.0,3,117.649812734,3.3361423221,2136.0,0.234690222088
2017-04-12,12.0,37,46.409252669,7.83629893238,843.0,0.234632679457
2017-07-30,22.0,46,4.20751633987,14.6633986928,76.5,0.234521243373
2017-03-24,9.0,3,17.5763239875,1.83800623053,321.0,0.2339976568
2015-12-13,1.0,2,22.0161290323,5.83870967742,403.0,0.233731883003
2016-12-27,1.0,4,57.7358490566,1.66037735849,1060.0,0.233383337299
2016-06-02,1.0,17,7.89003436426,11.9725085911,145.5,0.232867001321
2017-04-12,22.0,21,19.9756097561,2.65853658537,369.0,0.232668097907
2017-02-05,22.0,27,5.22744845361,2.65721649485,97.0,0.232144828009
2016-12-31,4.0,67,16.8044871795,10.6570512821,312.0,0.232078727659
2017-07-12,22.0,46,5.83640552995,16.1566820276,108.5,0.231930498289
2017-06-10,22.0,86,6.015625,2.34375,112.0,0.231756202722
2017-08-01,4.0,33,63.4219940728,6.20215918713,1181.0,0.231736795704
2017-03-26,22.0,3,37.6698717949,1.34401709402,702.0,0.231647978693
2016-03-22,1.0,2,23.275862069,2.15517241379,435.0,0.231317376983
2017-08-06,4.0,86,19.3370165746,2.1546961326,362.0,0.231121554291
2017-05-16,4.0,6,34.1859375,4.3453125,640.0,0.231117994418
2017-08-09,22.0,49,22.9166666667,5.15277777778,432.0,0.230321165997
2017-04-06,22.0,21,19.5965296496,2.15161725067,371.0,0.229827836945
2017-03-07,22.0,3,86.6229109693,1.65071406867,1645.5,0.229439107042
2017-03-08,22.0,27,4.36746987952,5.15060240964,83.0,0.229390756201
2017-08-15,4.0,33,135.391959525,4.50598642753,2578.75,0.229135202802
2016-01-19,1.0,2,39.7324966975,2.6499339498,757.0,0.229099946743
2017-06-15,30.0,22,30.2222222222,10.0555555556,576.0,0.229061423645
2017-06-21,7.0,17,15.1111111111,5.94444444444,288.0,0.229061423645
2017-07-18,7.0,20,14.1666666667,19.9444444444,270.0,0.229061423645
2017-08-09,23.0,17,19.4474393531,26.1495956873,371.0,0.228951903241
2017-01-08,1.0,2,37.6794158554,2.60917941586,719.0,0.228922054792
2016-02-07,2.0,3,52.6119402985,1.64925373134,1005.0,0.228801637564
2016-12-27,4.0,67,6.84732824427,11.6488549618,131.0,0.228625635601
2017-01-04,3.0,4,116.515120968,2.35147849462,2232.0,0.228477821963
2017-05-05,14.0,38,486.980870475,11.6577167327,9341.0,0.228328048491
2017-04-06,22.0,3,4.41176470588,1.14705882353,85.0,0.227822549777
2016-01-26,6.0,2,105.425907753,3.35377821394,2038.0,0.227442481328
2016-01-26,9.0,2,105.425907753,3.35377821394,2038.0,0.227442481328
2017-02-23,9.0,30,7.10144927536,8.35507246377,138.0,0.226847475978
2016-03-04,1.0,2,51.6850746269,3.1447761194,1005.0,0.226777280502
2017-02-11,22.0,27,2.31111111111,2.64444444444,45.0,0.226623089493
2017-02-02,22.0,3,12.1016949153,2.35593220339,236.0,0.226447274846
2017-04-13,4.0,21,58.8260869565,2.14347826087,1150.0,0.226170553107
2016-06-26,7.0,7,18.3826388889,6.89305555556,360.0,0.225970984426
2017-05-13,1.0,17,19.8721227621,12.9462915601,391.0,0.225441441136
2016-08-21,4.0,54,167.758933979,3.09569957601,3302.0,0.225400198623
2017-02-05,3.0,3,158.820664324,1.35851165762,3131.0,0.225222601355
2017-06-18,8.0,21,18.9304812834,12.0534759358,374.0,0.224980577197
2017-02-15,1.0,30,23.2607336957,10.1407608696,460.0,0.224870657005
2017-07-15,22.0,49,6.3,5.36,125.0,0.224499443206
2015-12-21,3.0,3,335.432091346,5.04597355769,6656.0,0.22448930134
2017-03-10,3.0,4,41.6674698795,7.94698795181,830.0,0.224057517033
2017-07-12,22.0,7,18.0555555556,7.13888888889,360.0,0.223951604119
2017-06-05,22.0,86,2.35106382979,2.36170212766,47.0,0.223657404698
2017-03-06,3.0,4,75.7783641161,7.94722955145,1516.0,0.223574883001
2017-08-18,22.0,49,11.9435146444,5.86192468619,239.0,0.223546112963
2016-03-09,1.0,2,104.202204121,3.94729276473,2087.0,0.223448389156
2016-02-18,8.0,2,43.453043628,2.7120206659,871.0,0.223357748565
2016-12-28,1.0,4,58.157161235,1.86234991424,1166.0,0.223332704213
2016-11-15,3.0,58,28.4238178634,5.05253940455,571.0,0.223112114244
2016-12-01,4.0,4,65.7747169811,3.63660377358,1325.0,0.22280326711
2017-08-04,22.0,49,24.7148594378,5.86345381526,498.0,0.222773947765
2017-07-07,22.0,49,13.1094339623,5.3641509434,265.0,0.22241754005
2017-04-13,22.0,3,4.64561170213,2.86436170213,94.0,0.222309246516
2017-08-10,22.0,33,42.0629759813,6.16066198008,853.5,0.22199757748
2015-12-14,3.0,2,31.1755485893,5.13322884013,638.0,0.22105315248
2017-03-29,22.0,5,5.59388646288,8.63318777293,114.5,0.221031453884
2017-06-08,22.0,22,5.8755186722,3.86721991701,120.5,0.220815513621
2016-01-10,1.0,15,9.48717948718,8.94871794872,195.0,0.220572442745
2017-08-16,22.0,33,41.2155477032,5.92844522968,849.0,0.220331551493
2016-01-29,4.0,4,26.6931818182,3.36818181818,550.0,0.220302196656
2017-04-26,31.0,5,46.0526315789,6.13157894737,950.0,0.220173691193
2016-12-05,1.0,2,25.9771455224,1.86847014925,536.0,0.220147277375
2016-11-25,3.0,8,37.4395994832,4.1311369509,774.0,0.219935389512
2016-01-31,4.0,3,446.252516506,2.13594544864,9239.0,0.219774780788
2016-02-05,4.0,3,147.421589426,2.13005874674,3064.0,0.21934925522
2016-11-17,3.0,3,100.686820973,7.87222484648,2117.0,0.218085045115
2016-02-26,4.0,3,182.652557777,2.12723967801,3851.0,0.217784075046
2017-05-21,22.0,20,17.1024930748,3.95013850416,361.0,0.217658739951
2017-02-08,4.0,3,13.678200692,1.65916955017,289.0,0.217553244424
2017-08-10,9.0,42,14.100921273,5.12646566164,298.5,0.217345962112
2017-02-28,22.0,27,4.2967032967,2.87362637363,91.0,0.21729362564
2017-08-11,22.0,33,35.3271028037,6.1261682243,749.0,0.217176636236
2016-12-30,22.0,21,12.8980804388,6.87385740402,273.5,0.21716202124
2017-04-19,22.0,3,6.54676258993,2.37410071942,139.0,0.217023066604
2016-01-04,3.0,3,109.437392796,2.37478559177,2332.0,0.216629998125
2016-02-02,4.0,3,137.546741726,1.3747867622,2931.0,0.216629323916
2015-12-18,3.0,7,17.0625,10.375,364.0,0.216506350946
2016-11-26,3.0,8,53.6406113537,3.87510917031,1145.0,0.216443284732
2016-11-23,4.0,2,48.9531100478,4.12488038278,1045.0,0.216437245837
2017-04-05,22.0,21,47.460902812,2.12481499753,1013.5,0.216399434282
2017-08-14,4.0,86,12.7963636364,2.12363636364,275.0,0.215713308363
2017-06-01,12.0,21,23.779296875,12.951171875,512.0,0.21550855948
2017-02-18,22.0,27,18.6850247525,2.37747524752,404.0,0.215058274122
2016-01-21,3.0,3,202.377239274,2.96057736194,4382.0,0.214904073191
2016-08-17,7.0,7,18.1374045802,7.12213740458,393.0,0.21482820274
2016-12-12,4.0,2,100.893621868,4.37858769932,2195.0,0.214394970987
2017-07-03,9.0,7,9.19201995012,7.12094763092,200.5,0.214115590361
2017-08-10,7.0,20,37.1360294118,5.04779411765,816.0,0.213330354065
2017-01-06,3.0,3,109.092069612,1.77011254689,2399.0,0.213246281317
2017-05-16,3.0,9,4.7619047619,4.04761904762,105.0,0.212958855
2017-02-12,22.0,21,60.137086155,6.0741158766,1329.0,0.212720184081
2017-07-28,4.0,86,25.3952042629,2.38188277087,563.0,0.212383932414
2017-01-05,22.0,4,53.5294117647,5.11764705882,1190.0,0.212091251498
2016-03-12,3.0,2,22.2177419355,3.88306451613,496.0,0.211645539871
2017-02-24,9.0,30,18.2063882064,8.11670761671,407.0,0.211502105323
2017-02-06,3.0,32,36.8155339806,3.88349514563,824.0,0.21137418502
2017-05-16,14.0,38,167.740179692,11.3201085973,3757.0,0.211299249459
2017-03-15,15.0,37,154.789443323,7.88361695991,3467.0,0.21129720307
2017-06-20,15.0,37,73.539874092,15.7176755448,1652.0,0.210987351003
2017-08-12,4.0,33,120.514796576,4.07980486009,2716.0,0.210647012055
2017-02-03,3.0,32,8.46596858639,4.88481675393,191.0,0.210533709559
2016-11-02,4.0,14,55.3088,18.0464,1250.0,0.210349803898
2017-06-18,30.0,22,33.3774834437,9.04635761589,755.0,0.210258382336
2017-06-15,22.0,46,15.9281292985,15.40130674,363.5,0.209329375904
2017-04-25,22.0,6,23.6156336725,4.88714153562,540.5,0.209026790649
2017-07-27,9.0,20,7.41329479769,1.8901734104,173.0,0.207005833289
2017-02-20,22.0,27,4.30198019802,2.60891089109,101.0,0.206382807779
2017-04-18,22.0,81,5.53317307692,4.94423076923,130.0,0.206307706648
2017-05-08,22.0,20,8.86764705882,3.89411764706,212.5,0.204279474755
2017-04-07,22.0,21,24.2568669528,2.10557939914,582.5,0.204065406298
2017-02-12,22.0,27,6.31578947368,2.89473684211,152.0,0.203841228748
2016-11-30,4.0,4,41.1514543631,3.39568706118,997.0,0.203163186143
2016-07-27,3.0,2,6.93786982249,22.3964497041,169.0,0.202614126252
2017-03-17,22.0,2,12.1668423272,3.83811129848,296.5,0.202570682413
2017-03-26,22.0,2,6.3642172524,2.89776357827,156.5,0.201657940422
2017-01-30,1.0,3,29.9496644295,1.60067114094,745.0,0.200501600621
2017-01-20,3.0,3,159.758551308,2.60060362173,3976.0,0.200451296229
2017-07-25,4.0,7,20.0,7.4,500.0,0.2
2017-08-06,9.0,22,1.91666666667,13.9583333333,48.0,0.199826313471
2017-05-24,9.0,21,40.1665014866,12.028741328,1009.0,0.199519992581
2017-04-23,14.0,38,171.938136935,8.95272852867,4343.0,0.198971646422
2017-02-01,4.0,21,36.2604733406,5.80821545158,919.0,0.198636465483
2017-03-01,22.0,27,3.82908163265,2.90306122449,98.0,0.197667047223
2017-02-16,1.0,2,12.1061093248,6.09646302251,311.0,0.197297735777
2017-02-13,22.0,27,6.35779816514,2.40366972477,163.5,0.197194360185
2017-06-05,9.0,16,4.94803921569,7.90392156863,127.5,0.196997844433
2017-02-14,22.0,4,19.1959798995,4.95979899497,497.5,0.19643035463
2016-12-31,1.0,3,21.4478417266,2.40467625899,556.0,0.196405842337
2017-04-07,4.0,18,2.22844827586,7.90517241379,58.0,0.196014086222
2017-06-25,22.0,86,12.1698113208,2.40566037736,318.0,0.19562680522
2015-12-15,3.0,2,64.6683884298,3.30991735537,1694.0,0.195384143814
2016-02-01,4.0,3,92.2421617162,1.90635313531,2424.0,0.195073568373
2016-02-06,4.0,3,127.011601796,1.90643712575,3340.0,0.195006219612
2016-09-30,4.0,17,183.44699793,25.9604554865,4830.0,0.194886492382
2016-02-17,4.0,3,134.813631931,1.69308999721,3589.0,0.193811782269
2016-12-27,1.0,5,14.0928381963,16.9084880637,377.0,0.193343046622
2016-02-19,4.0,3,113.964875364,1.7272580123,3089.0,0.192077527111
2017-05-13,22.0,20,14.3987341772,5.91139240506,395.0,0.190925356063
2017-07-23,22.0,49,9.26470588235,5.41176470588,255.0,0.190610020541
2016-03-13,3.0,2,33.1754912664,3.08788209607,916.0,0.1903097087
2017-03-25,22.0,3,17.309623431,1.41213389121,478.0,0.190296088557
2016-03-01,6.0,2,12.7776203966,2.58781869688,353.0,0.190255683015
2016-11-30,3.0,58,61.9489559165,3.91299303944,1724.0,0.189560726663
2017-03-23,22.0,3,25.3288732394,1.27042253521,710.0,0.188876862933
2016-12-31,12.0,3,52.4157075152,4.91435341909,1477.0,0.188382466362
2016-01-28,2.0,2,31.7572888889,2.40688888889,900.0,0.187845352733
2017-07-12,4.0,33,20.971057047,4.08473154362,596.0,0.187580215714
2015-12-27,3.0,3,104.369838493,4.96870794078,2972.0,0.18739720241
2017-01-05,2.0,3,44.1248025276,2.91627172196,1266.0,0.186691495459
2015-12-16,1.0,3,49.0135754584,3.58286318759,1418.0,0.185917416981
2015-12-17,1.0,3,49.0135754584,3.58286318759,1418.0,0.185917416981
2016-11-20,3.0,8,21.7079365079,4.91746031746,630.0,0.185626081347
2017-08-13,4.0,33,98.2134338828,4.32786741494,2851.0,0.185603789583
2017-03-18,9.0,2,15.6661184211,2.08223684211,456.0,0.185352428776
2017-05-15,22.0,9,8.78404669261,9.58171206226,257.0,0.184876093669
2017-04-08,22.0,21,29.2233981693,2.0795194508,874.0,0.1828561794
2017-01-08,3.0,7,31.5789473684,4.92105263158,950.0,0.182321137639
2017-04-06,22.0,20,0.631578947368,30.4210526316,19.0,0.182321137639
2017-01-11,1.0,2,11.1599702381,4.07886904762,336.0,0.182247625875
2017-03-17,22.0,3,9.05677655678,1.57875457875,273.0,0.182140071655
2017-03-04,22.0,3,32.5757729346,1.57830714648,986.5,0.181718364645
2017-08-12,9.0,42,6.33419689119,5.92227979275,193.0,0.181162007638
2017-06-25,7.0,20,26.397515528,2.42236024845,805.0,0.181085462573
2017-08-08,57.0,17,18.359929078,29.0336879433,564.0,0.18042468163
2017-01-20,22.0,4,16.7115384615,6.07692307692,513.5,0.180400606147
2016-02-12,6.0,2,33.4289883268,3.42315175097,1028.0,0.180328786207
2017-02-09,1.0,2,7.1981981982,4.42342342342,222.0,0.180067532354
2016-12-19,3.0,8,14.8369565217,2.92391304348,460.0,0.179594691759
2017-07-01,9.0,22,2.41721854305,4.03311258278,75.5,0.178930544187
2017-03-22,22.0,48,7.65560165975,4.92531120332,241.0,0.178230137717
2017-03-18,1.0,20,25.1464646465,22.0328282828,792.0,0.178186943054
2016-03-12,2.0,3,56.8156424581,1.26955307263,1790.0,0.17815886837
2017-08-03,4.0,86,13.4042553191,2.57446808511,423.0,0.178012771603
2016-11-20,1.0,2,61.1066726897,4.05911202891,1937.0,0.177614945934
2016-01-28,9.0,2,59.469889065,3.42630744849,1893.0,0.177244699795
2016-01-28,6.0,2,59.469889065,3.42630744849,1893.0,0.177244699795
2017-07-09,22.0,33,14.1797216157,4.78329694323,458.0,0.175954797786
2016-01-23,4.0,3,87.6972525537,2.57220852413,2839.0,0.175756055678
2017-07-27,4.0,33,22.2753635734,6.52389196676,722.0,0.175648239724
2017-05-24,22.0,20,5.1377245509,2.92814371257,167.0,0.175399024142
2017-03-22,22.0,2,7.51512096774,2.57056451613,248.0,0.174077302162
2016-03-06,1.0,2,88.0235768176,3.35991083676,2916.0,0.173742371928
2017-01-19,3.0,3,73.000929368,2.80080545229,2421.0,0.173646806153
2017-05-21,1.0,82,8.72542372881,5.96949152542,295.0,0.171981707037
2017-07-06,3.0,17,16.8547826087,6.56782608696,575.0,0.171209419736
2017-02-19,7.0,3,12.7676537585,3.06719817768,439.0,0.170538833569
2016-12-29,4.0,30,29.1031390135,14.0298953662,1003.5,0.170298659117
2017-06-03,22.0,86,1.3,2.43333333333,45.0,0.16996731712
2017-01-02,3.0,7,43.3333333333,4.56666666667,1500.0,0.16996731712
2017-02-10,22.0,3,5.20879120879,2.56593406593,182.0,0.169173673828
2016-07-11,4.0,17,153.355534884,19.9706046512,5375.0,0.168911995737
2017-03-05,22.0,3,26.717750533,1.56556503198,938.0,0.168771272948
2016-02-14,4.0,3,81.7997928892,2.06489471867,2897.0,0.168035814115
2017-07-15,22.0,33,14.2862706913,5.06377799416,513.5,0.166797375699
2017-03-03,22.0,3,37.3930957684,1.50890868597,1347.0,0.166614161964
2017-01-05,4.0,30,10.6873385013,14.0284237726,387.0,0.166180208691
2017-07-02,9.0,22,5.83098591549,4.97183098592,213.0,0.165455494711
2017-08-05,4.0,86,10.5154639175,2.4381443299,388.0,0.16462597343
2017-01-09,4.0,10,165.276234063,5.02778685845,6118.0,0.164361640744
2017-08-09,1.0,20,1.94444444444,5.97222222222,72.0,0.164335549531
2017-06-19,22.0,86,5.48780487805,2.43902439024,205.0,0.163614730061
2016-01-09,3.0,3,76.9323671498,2.06038647343,2898.0,0.162931613083
2017-07-25,22.0,33,9.23638968481,4.56017191977,349.0,0.162681590712
2017-02-23,22.0,27,4.41176470588,2.05882352941,170.0,0.161094869854
2017-02-09,22.0,27,2.42819148936,2.9414893617,94.0,0.160722818401
2017-02-27,1.0,4,12.6123991935,4.94254032258,496.0,0.15946229705
2017-06-17,8.0,16,9.73958333333,10.0260416667,384.0,0.159259217202
2017-05-09,22.0,17,5.0952970297,3.05693069307,202.0,0.158821417703
2017-03-02,22.0,3,32.6975326421,1.55664362519,1302.0,0.158471802921
2016-01-29,9.0,2,34.4166666667,3.44696969697,1452.0,0.153957586613
2016-12-06,4.0,3,61.4940276222,5.55113848451,2679.0,0.151506097754
2017-01-08,22.0,21,7.85973837209,8.05087209302,344.0,0.151155802611
2016-03-20,4.0,3,129.588671329,2.36993006993,5863.0,0.14867007874
2017-06-19,7.0,20,21.4335215606,2.95123203285,974.0,0.148343078549
2017-07-03,56.0,6,25.5515638208,4.04775993238,1183.0,0.146965829522
2017-02-18,1.0,30,59.3113956004,9.95275874504,2773.0,0.146249414731
2017-07-26,22.0,86,0.6796875,2.546875,32.0,0.145740297705
2016-11-07,3.0,3,33.3243500317,13.5466074826,1577.0,0.145366721949
2016-02-01,5.0,2,47.9149652476,3.54582971329,2302.0,0.144272291262
2017-08-02,4.0,33,34.5218604988,6.30060904872,1724.0,0.141507176609
2016-01-29,2.0,2,15.8123493235,2.45043050431,813.0,0.139461048905
2017-06-06,22.0,22,2.32902892562,4.09297520661,121.0,0.138737784828
2017-05-22,4.0,6,22.2309012876,3.95836909871,1165.0,0.138138766108
2017-01-06,22.0,4,16.9989035088,6.04057017544,912.0,0.136525267201
2016-11-18,1.0,3,47.5655273437,7.9595703125,2560.0,0.136309515877
2017-03-21,22.0,3,10.1834349593,1.05826558266,553.5,0.135640172795
2016-01-29,6.0,2,35.4406604747,3.46026831785,1938.0,0.135230301734
2016-12-24,22.0,4,19.3327032136,8.03969754253,1058.0,0.135177203638
2016-07-19,1.0,40,8.2000443459,0.788470066519,451.0,0.134840337102
2017-06-12,22.0,86,2.99851190476,2.53869047619,168.0,0.13359747433
2017-02-27,22.0,3,15.2497129736,2.03788748565,871.0,0.132318862055
2016-01-29,1.0,4,11.5601503759,2.03759398496,665.0,0.131847202382
2016-01-28,1.0,4,11.5601503759,2.03759398496,665.0,0.131847202382
2017-05-10,22.0,17,3.4756097561,4.03658536585,205.0,0.130208271366
2017-01-09,3.0,3,92.6953981008,2.0365230095,5476.0,0.130106012641
2017-06-15,14.0,38,50.5434408231,17.1211749087,3013.0,0.129518807186
2017-07-07,8.0,40,17.1428571429,0.771428571429,1050.0,0.127775313
2017-01-29,3.0,38,24.4306930693,6.53465346535,1515.0,0.126987676618
2017-01-31,1.0,4,11.6554054054,2.53378378378,740.0,0.125501186628
2017-08-19,4.0,33,45.3265684247,5.87573250603,2901.0,0.124997853721
2016-11-22,4.0,3,43.9623312011,7.37348969439,2814.0,0.124990875575
2017-07-21,4.0,33,14.6805334395,5.86863057325,942.0,0.124837616137
2016-11-23,1.0,2,29.007423756,4.11476725522,1869.0,0.12458045968
2016-02-20,3.0,2,25.3910070293,2.13523838631,1636.0,0.12457999617
2016-02-18,4.0,3,48.4606777494,1.88650895141,3128.0,0.124469048512
2017-04-15,14.0,38,101.37108605,9.70730022573,6645.0,0.123512114569
2017-01-06,12.0,4,41.8382406398,2.53253362414,2751.0,0.123322241988
2017-07-08,4.0,33,14.3449582027,6.40020898642,957.0,0.122431642168
2016-11-15,1.0,3,82.2012206231,8.84951721625,5489.0,0.122374947323
2017-04-22,22.0,33,4.24912280702,5.65175438596,285.0,0.122103246606
2016-02-23,4.0,3,53.4189226905,1.5982416969,3583.0,0.122102388246
2016-12-29,4.0,3,24.5098844282,5.34823600973,1644.0,0.122101141784
2016-12-09,4.0,2,12.8661229792,3.40271362587,866.0,0.121889109199
2017-07-28,22.0,33,2.41451367781,6.15577507599,164.5,0.121152361504
2017-04-24,22.0,81,2.47753328402,5.90606508876,169.0,0.121078322835
2016-11-24,1.0,2,19.7041420118,4.01479289941,1352.0,0.120723111024
2016-12-13,3.0,10,16.7486956522,14.0147826087,1150.0,0.120681743341
2016-02-21,6.0,2,28.351225616,2.09227412731,1948.0,0.120640031734
2017-01-12,4.0,21,25.1620023081,8.90825158684,1733.0,0.120496190697
2016-12-03,4.0,2,30.4038507392,2.9085598474,2097.0,0.120410699867
2016-11-19,1.0,2,42.7484055052,4.08929170863,2979.0,0.119791142941
2017-07-16,22.0,86,5.40013227513,2.46957671958,378.0,0.119524324804
2017-06-15,3.0,17,24.6399769585,9.01440092166,1736.0,0.119136623732
2017-06-29,4.0,86,11.0708598726,2.41401273885,785.0,0.118756078611
2015-12-29,3.0,3,47.6943500739,4.83581979321,3385.0,0.118700932581
2016-03-13,4.0,3,37.8072916667,1.58472222222,2700.0,0.118333007303
2017-07-24,22.0,49,10.0,5.91666666667,720.0,0.117851130198
2016-02-01,1.0,3,11.5902694611,0.833233532934,835.0,0.117815797875
2015-12-18,3.0,3,30.3799715909,4.08238636364,2200.0,0.117512033409
2017-02-17,1.0,30,14.2894990366,10.0818882466,1038.0,0.117330203789
2016-02-04,4.0,3,42.5584677419,1.0814516129,3100.0,0.117168843902
2017-06-14,22.0,86,2.23125,2.425,170.0,0.114564392374
2017-01-05,4.0,3,8.19285714286,4.07380952381,630.0,0.114037428713
2015-12-25,1.0,2,2.64705882353,12.1764705882,204.0,0.113911274888
2016-01-12,3.0,2,15.7833504098,5.1768442623,1220.0,0.11374169186
2016-07-23,1.0,40,4.72972972973,0.972972972973,370.0,0.113062165748
2016-12-03,4.0,3,44.0508413113,6.32165651291,3447.0,0.11304632849
2016-02-21,3.0,2,10.3201388889,2.4287037037,810.0,0.112875649316
2016-03-06,4.0,3,37.1853081162,2.06838677355,2994.0,0.111444796158
2017-04-09,22.0,21,12.3243378311,2.0259870065,1000.5,0.110987290902
2016-01-07,3.0,3,20.2493177683,2.56716191631,1649.0,0.11081406082
2016-12-11,1.0,2,19.7513983841,2.0124300808,1609.0,0.110795188916
2017-04-21,14.0,38,98.2546663655,7.23276394213,8087.0,0.110225701409
2016-02-10,4.0,3,27.6308492201,1.56455805893,2308.0,0.109415591938
2016-11-08,3.0,8,10.9231188659,3.02508178844,917.0,0.109141184293
2016-03-14,4.0,3,58.0820392057,1.9366089613,4910.0,0.108762750458
2017-05-16,22.0,17,0.894480519481,4.81168831169,77.0,0.107780471901
2017-01-21,3.0,3,35.3329346093,2.94098883573,3135.0,0.106162486593
2017-02-05,4.0,3,1.19103773585,2.52358490566,106.0,0.106000967237
2017-04-08,4.0,6,1.6301369863,2.94178082192,146.0,0.105666086442
2017-07-27,8.0,40,16.935483871,1.0564516129,1550.0,0.104528075781
2015-12-26,3.0,3,19.7089896795,5.44513851168,1841.0,0.10346781712
2017-04-02,22.0,3,2.53691983122,1.44514767932,237.0,0.103461601985
2017-07-26,22.0,49,4.1975308642,5.4475308642,405.0,0.101805077176
